eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	13	Box-289	0	-288.699	-6191.95	-2546.95	-0.00456164	-0.1	-0.0544265	0.000380323	75.2727	0.874781	75.2727	0	2.33451e-08	2.92064	2.81498	-0.116858	-2.56157	-1.39417	-0.0400373	-0.877631	-0.477662
0	13	Box-290	0	-292.218	-6287.95	-2599.9	-0.00288991	-0.1	-0.0553804	0.000381684	75.6389	0.888157	75.6389	0	0	2.85125	2.74559	-0.0720104	-2.49178	-1.37996	-0.0252731	-0.874528	-0.484317
0	13	Box-291	0	-295.944	-6383.95	-2653.52	-0.00492996	-0.1	-0.0560042	0.000382947	76.0062	0.901964	76.0062	0	0	2.76011	2.65445	-0.118525	-2.40418	-1.34644	-0.0429737	-0.871684	-0.48818
0	13	Box-292	0	-300.962	-6479.95	-2707.77	-0.00491389	-0.1	-0.0575396	0.000385489	76.3746	0.916233	76.3746	0	1.61152e-08	2.68551	2.57985	-0.114188	-2.32378	-1.33709	-0.042553	-0.865973	-0.498277
0	13	Box-293	0	-305.326	-6575.95	-2763.86	-0.0034	-0.1	-0.0590938	0.000387941	76.7461	0.931046	76.7461	0	0	2.59497	2.48931	-0.0758622	-2.23124	-1.31852	-0.0292586	-0.860547	-0.50853
0	13	Box-294	0	-308.996	-6671.95	-2821.08	-0.00492482	-0.1	-0.0600927	0.000389848	77.1194	0.946377	77.1194	0	1.14355e-07	2.51955	2.41389	-0.106169	-2.1558	-1.29548	-0.0421751	-0.856379	-0.514622
0	13	Box-295	0	-313.907	-6767.95	-2878.53	-0.00515473	-0.1	-0.0603358	0.000390323	77.4933	0.962284	77.4933	0	0	2.43789	2.33223	-0.107393	-2.08338	-1.25702	-0.044093	-0.855389	-0.516106
0	13	Box-296	0	-318.903	-6863.95	-2937.47	-0.00556164	-0.1	-0.0630761	0.000395209	77.8698	0.978801	77.8698	0	2.37873e-08	2.36052	2.25486	-0.110806	-1.99233	-1.25668	-0.0469884	-0.844867	-0.532909
0	13	Box-297	0	-324.917	-6959.95	-2997.86	-0.00649829	-0.1	-0.062886	0.000395059	78.2491	0.996021	78.2491	0	0	2.28048	2.17482	-0.125124	-1.9255	-1.21087	-0.0549267	-0.845248	-0.531543
0	13	Box-298	0	-330.755	-7055.95	-3059.11	-0.00696315	-0.1	-0.064219	0.00039756	78.6298	1.0139	78.6298	0	0	2.20531	2.09965	-0.12884	-1.85031	-1.18825	-0.0584899	-0.839993	-0.539435
